Culture,Image,Class
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_694-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_696-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_697-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_698-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_699-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_70-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_700-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_701-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_702-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_703-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_704-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_706-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_708-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_709-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_715-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_716-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_717-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_718-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_719-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_72-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_721-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_723-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_724-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_725-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_726-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_727-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_728-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_729-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_73-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_730-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_731-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_734-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_735-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_736-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_737-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_738-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_739-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_74-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_740-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_741-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_742-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_743-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_744-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_745-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_746-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_747-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_749-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_75-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_750-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_751-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_753-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_754-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_755-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_756-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_757-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_758-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_759-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_760-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_761-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_762-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_763-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_769-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_77-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_773-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_774-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_775-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_776-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_778-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_779-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_782-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_783-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_784-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_785-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_786-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_787-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_788-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_789-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_796-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_797-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_799-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_8-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_805-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_806-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_808-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_81-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_811-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_812-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_813-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_814-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_815-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_816-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_817-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_818-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_819-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_820-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_821-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_822-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_823-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_824-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_827-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_829-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_83-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_831-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_833-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_835-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_836-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_837-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_838-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_839-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_84-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_840-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_843-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_844-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_845-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_846-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_847-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_848-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_850-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_851-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_853-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_855-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_856-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_857-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_861-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_862-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_863-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_864-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_865-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_866-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_867-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_87-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_870-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_871-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_872-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_873-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_875-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_876-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_878-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_879-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_880-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_881-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_882-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_883-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_884-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_886-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_887-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_888-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_889-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_89-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_890-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_891-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_895-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_896-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_897-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_898-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_900-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_901-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_902-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_904-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_906-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_907-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_909-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_910-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_912-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_913-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_914-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_915-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_916-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_917-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_918-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_919-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_92-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_920-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_923-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_924-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_925-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_926-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_927-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_93-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_930-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_932-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_936-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_937-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_938-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_939-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_941-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_942-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_944-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_947-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_95-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_956-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_957-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_96-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_961-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_964-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_965-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_966-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_97-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_971-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_973-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_974-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_975-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_976-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_978-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_99-removebg-preview.png,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1000.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1005.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1006.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1009.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1012.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1019.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1021.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1022.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1023.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1024.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1025.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1026.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1027.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1030.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1031.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1034.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1035.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1036.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1039.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_104.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1042.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1043.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1044.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1045.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1047.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1048.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1049.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1058.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1059.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_107.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_108.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1081.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1083.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1084.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1085.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1086.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1087.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1088.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1090.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1092.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1095.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1096.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1097 - Copy.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1098 - Copy.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1099.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1102.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1103.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1105.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1106.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1107.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_111.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1110.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1112.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1115.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1116.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_112.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1120.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1122.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1123.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1125.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1126.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1127.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1128.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1129.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_113.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1130.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1131.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1133.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1136.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1137.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1138.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1140.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1141.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1142.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1143.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1144.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1147.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1148.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_115.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1151.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1152.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1153.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1155.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1156.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1157.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1158.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1159.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_116.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1160.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1161.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1164.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1165.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1166.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1167.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1168.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1169.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_117.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1170.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1171.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1172.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1175.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_118.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1188.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_119.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1198.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1199.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_120.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1201.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1202.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1203.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1204.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1205.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1206.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1208.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1209.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_121.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1210.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1212.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1213.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1214.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1215.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1216.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1217.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1218.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_122.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_1220.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_125.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_130.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_131.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_132.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_133.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_134.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_135.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_136.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_137.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_138.jpeg,0
C,..\..\..\FINALDS\originals\lamps\chinese\off\image_139.jpeg,0
